stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
ESS1STAD,,"Essars Stade",,50.549500,2.660731,,,0,
ESS2CIME,,"Essars Cimetière",,50.550252,2.671212,,,0,
ESS2MAIR,,"Essars Mairie",,50.547648,2.665379,,,0,
ESS2RNAT,,"Essars Centre Commercial",,50.545857,2.660989,,,0,
ESS2SAD1,,"Essars Allobus",,50.546862,2.664023,,,0,
ESS2SEVE,,"Sévelingue",,50.550314,2.654484,,,0,
EST1CCUL,,"Estevelles Mairie",,50.474585,2.910306,,,0,
EST1MONU,,"Monument",,50.475823,2.906566,,,0,
EST2CCUL,,"Estevelles Mairie",,50.474366,2.911133,,,0,
EST2MONU,,"Monument",,50.475815,2.906462,,,0,
EVI1CIEM,,"Employés",,50.440316,3.021640,,,0,
EVI1CIHO,,"Horbois",,50.436701,3.031200,,,0,
EVI1CIVI,,"Victoire",,50.439013,3.026919,,,0,
EVI1EGLI,,"Evin-Malmaison Eglise",,50.438066,3.037533,,,0,
EVI1EZOL,,"Evin Zola",,50.443467,3.032952,,,0,
EVI1MAIR,,"Evin-Malmaison Mairie",,50.438321,3.032380,,,0,
EVI1MALM,,"Malmaison",,50.439268,3.042026,,,0,
EVI2BIZE,,"Bizet",,50.440447,3.028835,,,0,
EVI2CIEM,,"Employés",,50.440280,3.021371,,,0,
EVI2CIHO,,"Horbois",,50.436673,3.031326,,,0,
EVI2CIVI,,"Victoire",,50.438987,3.026722,,,0,
EVI2EGLI,,"Evin-Malmaison Eglise",,50.438004,3.037343,,,0,
EVI2EZOL,,"Evin Zola",,50.443406,3.033175,,,0,
EVI2MAIR,,"Evin-Malmaison Mairie",,50.438324,3.033653,,,0,
EVI2MALM,,"Malmaison",,50.439024,3.042289,,,0,
FES1EGLI,,"Festubert Mairie",,50.543223,2.736095,,,0,
FES1FAVR,,"Favril",,50.542354,2.723925,,,0,
FES1FLOM,,"Ferme Lombart",,50.538915,2.738748,,,0,
FES1GRUE,,"Grande Rue",,50.534966,2.743208,,,0,
FES1MOUL,,"Moulin",,50.541016,2.713496,,,0,
FES1SAD1,,"Festubert Allobus",,50.543499,2.736138,,,0,
FES1SDFE,,"Salle des Fetes",,50.543619,2.732888,,,0,
FES2EGLI,,"Festubert Mairie",,50.543317,2.736183,,,0,
FES2FAVR,,"Favril",,50.542206,2.722525,,,0,
FES2FLOM,,"Ferme Lombart",,50.539151,2.738306,,,0,
FES2GRUE,,"Grande Rue",,50.535136,2.743040,,,0,
FES2MOUL,,"Moulin",,50.541104,2.713975,,,0,
FES2SAD1,,"Festubert Allobus",,50.543436,2.735954,,,0,
FES2SDFE,,"Salle des Fetes",,50.543684,2.732269,,,0,
FLO1MAIR,,"Floringhem Mairie",,50.497203,2.426043,,,0,
FLO2MAIR,,"Floringhem Mairie",,50.497199,2.426207,,,0,
FOL1CHAP,,"Chapelle",,50.521364,2.600910,,,0,
FOL1GARE,,"Rue De Gaulle",,50.524827,2.605559,,,0,
FOL1MAIR,,"Fouquereuil Mairie",,50.518419,2.598607,,,0,
FOL1RDMA,,"Le Pont",,50.518348,2.603421,,,0,
FOL2CHAP,,"Chapelle",,50.521318,2.600722,,,0,
FOL2GARE,,"Rue De Gaulle",,50.524587,2.605232,,,0,
FOL2MAIR,,"Fouquereuil Mairie",,50.518231,2.598038,,,0,
FOQ1ACTI,,"Actipolis",,50.515741,2.622500,,,0,
FOQ1BH20,,"Ferme Pédagogique",,50.517093,2.619044,,,0,
FOQ1EURO,,"Fouquières Mairie",,50.512719,2.611737,,,0,
FOQ1OMIO,,"Ovide Miont",,50.515702,2.613262,,,0,
FOQ2ACTI,,"Actipolis",,50.515671,2.622188,,,0,
FOQ2BH20,,"Ferme Pédagogique",,50.517284,2.618737,,,0,
FOQ2EURO,,"Fouquières Mairie",,50.512772,2.611646,,,0,
FOU1ALLA,,"EHPAD",,50.424132,2.903770,,,0,
FOU1CAR2,,"Carnot",,50.422117,2.898490,,,0,
FOU1CDES,,"Desmoulins",,50.430106,2.907794,,,0,
FOU1COCO,,"Cocorico",,50.420185,2.895869,,,0,
FOU1DISP,,"Rue de la Liberté",,50.435284,2.903579,,,0,
FOU1EGLI,,"Fouquières-lez Lens Eglise",,50.428446,2.913280,,,0,
FOU1JGUE,,"Guesde",,50.424119,2.914997,,,0,
FOU1JJAU,,"Jaurès",,50.426667,2.910306,,,0,
FOU1PCOC,,"Cocorico",,50.419898,2.896701,,,0,
FOU1PFER,,"Fouquières-lez-Lens Mairie",,50.430016,2.911440,,,0,
FOU1VLFR,,"Salle Francois Mitterrand",,50.425508,2.907086,,,0,
FOU2ALLA,,"EHPAD",,50.424115,2.903827,,,0,
FOU2CAR2,,"Carnot",,50.422025,2.898451,,,0,
FOU2CDES,,"Desmoulins",,50.430053,2.907785,,,0,
FOU2COCO,,"Cocorico",,50.420066,2.896283,,,0,
FOU2DISP,,"Rue de la Liberté",,50.435179,2.903481,,,0,
FOU2EGLI,,"Fouquières-lez Lens Eglise",,50.428837,2.912843,,,0,
FOU2JGUE,,"Guesde",,50.424220,2.914746,,,0,
FOU2JJAU,,"Jaurès",,50.426696,2.910534,,,0,
FOU2PCOC,,"Cocorico",,50.419802,2.895914,,,0,
FOU2PFER,,"Fouquières-lez-Lens Mairie",,50.430129,2.911167,,,0,
FOU2VLFR,,"Salle Francois Mitterrand",,50.425387,2.906822,,,0,
FRE1BLEU,,"Bleuets",,50.422519,2.613790,,,0,
FRE1GARI,,"Garinelles",,50.423682,2.587505,,,0,
FRE1OBOU,,"Olhain Bourg",,50.425848,2.584103,,,0,
FRE1P8MA,,"Fresnicourt Mairie",,50.418257,2.599631,,,0,
FRE1RDBO,,"Rue du Bois",,50.425007,2.616459,,,0,
FRE1SALE,,"Salengro",,50.427142,2.616934,,,0,
FRE1SOUC,,"Souchez",,50.430285,2.615828,,,0,
FRE2BLEU,,"Bleuets",,50.422356,2.613492,,,0,
FRE2GARI,,"Garinelles",,50.423660,2.587800,,,0,
FRE2OBOU,,"Olhain Bourg",,50.426054,2.584002,,,0,
FRE2P8MA,,"Fresnicourt Mairie",,50.418116,2.600165,,,0,
FRE2RDBO,,"Rue du Bois",,50.424301,2.615570,,,0,
FRE2SALE,,"Salengro",,50.426971,2.616919,,,0,
FRE2SOUC,,"Souchez",,50.429944,2.615896,,,0,
GAU1EGLI,,"Gauchin-Légal Eglise",,50.415277,2.580477,,,0,
GAU1MAIR,,"Gauchin-Légal Mairie",,50.415328,2.580643,,,0,
GAU1RDCH,,"Rue du Château",,50.413354,2.584034,,,0,
GAU2EGLI,,"Gauchin-Légal Eglise",,50.415277,2.580301,,,0,
GAU2MAIR,,"Gauchin-Légal Mairie",,50.415279,2.580914,,,0,
GAU2RDCH,,"Rue du Château",,50.413274,2.583983,,,0,
GIB1EGLI,,"Givenchy Mairie",,50.529125,2.757847,,,0,
GIB1SAD1,,"Givenchy-les-La-Bassée Allobus",,50.529438,2.755152,,,0,
GIB2EGLI,,"Givenchy Mairie",,50.529048,2.757854,,,0,
GIB2SAD1,,"Givenchy-les-La-Bassée Allobus",,50.529352,2.755230,,,0,
GIV1CNON,,"Dégréaux",,50.392523,2.780686,,,0,
GIV1EGLI,,"Givenchy-en-Gohelle Mairie",,50.390823,2.772759,,,0,
GIV1SAD1,,"Givenchy-en-Gohelle Allobus",,50.390843,2.772728,,,0,
GIV1SALE,,"Salengro",,50.396280,2.770913,,,0,
GIV1VFEU,,"Vert Feuillage",,50.388781,2.777395,,,0,
GON1CAUR,,"Cauroy",,50.565721,2.606728,,,0,
GON1CHDE,,"Gonnehem Château d'Eau",,50.563161,2.604007,,,0,
GON2CAUR,,"Cauroy",,50.565620,2.606885,,,0,
GON2CHDE,,"Gonnehem Château d'Eau",,50.562861,2.603863,,,0,
GOS1DERU,,"Deruelle",,50.513493,2.589867,,,0,
GOS1LIBE,,"Salle des Fêtes",,50.507451,2.586513,,,0,
GOS1PLEP,,"Place Lepillet",,50.509714,2.583922,,,0,
GOS2DERU,,"Deruelle",,50.513511,2.589994,,,0,
GOS2PLEP,,"Place Lepillet",,50.509975,2.584161,,,0,
GOU1MAIR,,"Gouy-Servins Mairie",,50.403234,2.650178,,,0,
GOU1SAD1,,"Gouy-Servins Allobus",,50.403607,2.649819,,,0,
GOU2SAD1,,"Gouy-Servins Allobus",,50.403817,2.649843,,,0,
GRE1BAPF,,"Guadeloupe",,50.443996,2.752321,,,0,
GRE1BERL,,"Berlioz",,50.452962,2.754453,,,0,
GRE1BEUG,,"Beugnet",,50.448255,2.750446,,,0,
GRE1CARM,,"Grenay Eglise",,50.448933,2.737349,,,0,
GRE1CIME,,"Grenay Cimetière",,50.453332,2.743480,,,0,
GRE1CORM,,"Cormorans",,50.451112,2.741251,,,0,
GRE1DISP,,"Saint-Pierre",,50.446658,2.745149,,,0,
GRE1FLAN,,"Flandres",,50.451746,2.750151,,,0,
GRE1MAIR,,"Grenay Mairie",,50.448830,2.736651,,,0,
GRE1PICA,,"Picardie",,50.452013,2.757717,,,0,
GRE1PLAI,,"La Plaine",,50.447187,2.755819,,,0,
GRE1PPAD,,"Pierre Pad",,50.455386,2.732137,,,0,
GRE1SOUE,,"Saint-Ouen",,50.446245,2.741684,,,0,
GRE1TARG,,"Targette",,50.452980,2.746016,,,0,
GRE1TONK,,"Tonkin",,50.445184,2.753947,,,0,
GRE1VEDR,,"Védrines",,50.453076,2.737029,,,0,
GRE1VERB,,"Verbrugge",,50.449843,2.755841,,,0,
GRE2BERL,,"Berlioz",,50.452881,2.754081,,,0,
GRE2BEUG,,"Beugnet",,50.448539,2.750938,,,0,
GRE2CARM,,"Grenay Eglise",,50.448979,2.737302,,,0,
GRE2CIME,,"Grenay Cimetière",,50.453183,2.743266,,,0,
GRE2CORM,,"Cormorans",,50.451195,2.741212,,,0,
GRE2DISP,,"Saint-Pierre",,50.446738,2.745682,,,0,
GRE2FLAN,,"Flandres",,50.451766,2.750139,,,0,
GRE2MAIR,,"Grenay Mairie",,50.449033,2.736279,,,0,
GRE2PICA,,"Picardie",,50.452029,2.757760,,,0,
GRE2PLAI,,"La Plaine",,50.447231,2.755958,,,0,
GRE2PPAD,,"Pierre Pad",,50.455382,2.732066,,,0,
GRE2SOUE,,"Saint-Ouen",,50.446150,2.741365,,,0,
GRE2TARG,,"Targette",,50.453070,2.746063,,,0,
GRE2TONK,,"Tonkin",,50.445210,2.754130,,,0,
GRE2VEDR,,"Védrines",,50.453605,2.737947,,,0,
GRE2VERB,,"Verbrugge",,50.449638,2.755474,,,0,
GRE3BEUG,,"Beugnet",,50.448374,2.750128,,,0,
HAI1BODE,,"Bodelot",,50.474280,2.573136,,,0,
HAI1DIDE,,"Diderot",,50.480414,2.590732,,,0,
HAI1DUBO,,"Dubois",,50.473317,2.579141,,,0,
HAI1EGD6,,"Haillicourt Eglise du 6",,50.468999,2.559499,,,0,
HAI1EGLI,,"Haillicourt Mairie",,50.474999,2.583431,,,0,
HAI1FAUV,,"Fauvettes",,50.480830,2.588854,,,0,
HAI1FOS2,,"Fosse 2",,50.477856,2.581786,,,0,
HAI1FOS6,,"Fosse 6",,50.466584,2.564356,,,0,
HAI1GSAN,,"George Sand",,50.471780,2.582521,,,0,
HAI1HORT,,"Hortensias",,50.468354,2.568090,,,0,
HAI1KOEN,,"Koenig",,50.477104,2.585283,,,0,
HAI1LCRO,,"La Croisée",,50.475881,2.585977,,,0,
HAI1LIBE,,"Libération",,50.479972,2.577732,,,0,
HAI1LREX,,"Le Rex",,50.464208,2.559669,,,0,
HAI1PD2B,,"Place du 2 Bis",,50.478782,2.585446,,,0,
HAI1QDBU,,"Quai de Busnes",,50.475369,2.568808,,,0,
HAI1RENA,,"Renan",,50.471195,2.579265,,,0,
HAI1RHAI,,"Route d'Haillicourt",,50.476518,2.564891,,,0,
HAI1ZOLA,,"Zola",,50.470648,2.574454,,,0,
HAI2BODE,,"Bodelot",,50.474207,2.573172,,,0,
HAI2DIDE,,"Diderot",,50.480646,2.590812,,,0,
HAI2DUBO,,"Dubois",,50.473167,2.579066,,,0,
HAI2EGD6,,"Haillicourt Eglise du 6",,50.469024,2.559658,,,0,
HAI2EGLI,,"Haillicourt Mairie",,50.474829,2.583514,,,0,
HAI2FAUV,,"Fauvettes",,50.481206,2.588804,,,0,
HAI2FOS2,,"Fosse 2",,50.477865,2.581884,,,0,
HAI2FOS6,,"Fosse 6",,50.466533,2.564237,,,0,
HAI2GSAN,,"George Sand",,50.471943,2.582052,,,0,
HAI2HORT,,"Hortensias",,50.468470,2.568582,,,0,
HAI2KOEN,,"Koenig",,50.477248,2.585255,,,0,
HAI2LCRO,,"La Croisée",,50.475891,2.586084,,,0,
HAI2LIBE,,"Libération",,50.479955,2.577579,,,0,
HAI2LREX,,"Le Rex",,50.464190,2.559776,,,0,
HAI2PD2B,,"Place du 2 Bis",,50.479334,2.585013,,,0,
HAI2QDBU,,"Quai de Busnes",,50.475323,2.568709,,,0,
HAI2RENA,,"Renan",,50.471239,2.579335,,,0,
HAI2RHAI,,"Route d'Haillicourt",,50.476736,2.564623,,,0,
HAI2ZOLA,,"Zola",,50.470647,2.574721,,,0,
HAR1AFOS,,"Sarrebourg",,50.441730,2.885162,,,0,
HAR1BARB,,"Barbusse",,50.447235,2.903052,,,0,
HAR1CHAT,,"Château d'Eau",,50.438648,2.901156,,,0,
HAR1CIAR,,"Artois",,50.452618,2.912035,,,0,
HAR1CIME,,"Verdun",,50.446456,2.886442,,,0,
HAR1CIOR,,"Debarge",,50.442705,2.896128,,,0,
HAR1COVE,,"Coulée Verte",,50.441564,2.891285,,,0,
HAR1COVH,,"Harnes Collège Hugo",,50.450143,2.902987,,,0,
HAR1GMO1,,"Grand Moulin",,50.448211,2.914343,,,0,
HAR1GMO3,,"Chemin du Bois",,50.449467,2.911637,,,0,
HAR1HBEL,,"Bellevue",,50.439299,2.878067,,,0,
HAR1HDV2,,"Harnes Mairie",,50.444961,2.902815,,,0,
HAR1HDVH,,"Harnes Marché",,50.444837,2.903344,,,0,
HAR1PALO,,"Espace Mimoun",,50.445104,2.880986,,,0,
HAR1REPU,,"Valmy",,50.452514,2.905686,,,0,
HAR1RLEN,,"Route de Lens",,50.440218,2.883402,,,0,
HAR1SMOU,,"Athènes",,50.445774,2.894914,,,0,
HAR2AFOS,,"Sarrebourg",,50.441670,2.885310,,,0,
HAR2BARB,,"Barbusse",,50.447688,2.902228,,,0,
HAR2CHAT,,"Château d'Eau",,50.438277,2.901143,,,0,
HAR2CIAR,,"Artois",,50.452784,2.911884,,,0,
HAR2CIME,,"Verdun",,50.446497,2.886831,,,0,
HAR2CIOR,,"Debarge",,50.442822,2.896612,,,0,
HAR2COVE,,"Coulée Verte",,50.441429,2.891438,,,0,
HAR2COVH,,"Harnes Collège Hugo",,50.449528,2.901996,,,0,
HAR2GMO1,,"Grand Moulin",,50.448305,2.914143,,,0,
HAR2GMO3,,"Chemin du Bois",,50.449780,2.911639,,,0,
HAR2HBEL,,"Bellevue",,50.439226,2.878418,,,0,
HAR2HDV2,,"Harnes Mairie",,50.445434,2.904451,,,0,
HAR2HDVH,,"Harnes Marché",,50.444716,2.903363,,,0,
HAR2PALO,,"Espace Mimoun",,50.445100,2.881235,,,0,
HAR2REPU,,"Valmy",,50.452661,2.905559,,,0,
HAR2RLEN,,"Route de Lens",,50.440583,2.886061,,,0,
HAR2SMOU,,"Athènes",,50.445702,2.895026,,,0,
HAS18MAI,,"Rue du 8 mai 1945",,50.508115,2.798509,,,0,
HAS1CDEA,,"Château d'Eau",,50.508541,2.792657,,,0,
HAS1CENT,,"Haisnes Mairie",,50.508485,2.803025,,,0,
HAS1CIDE,,"Cité Dejong",,50.516368,2.805997,,,0,
HAS1DOUC,,"Rue Salengro",,50.508729,2.806878,,,0,
HAS1LPOS,,"Haisnes Poste",,50.505446,2.808534,,,0,
HAS1MAPA,,"MAPAD Les Héliantines",,50.506052,2.803466,,,0,
HAS1PANI,,"Rue du Pré de Pâques",,50.511783,2.807074,,,0,
HAS1SELI,,"Saint-Elie",,50.494974,2.809352,,,0,
HAS28MAI,,"Rue du 8 mai 1945",,50.508165,2.798561,,,0,
HAS2CDEA,,"Château d'Eau",,50.508660,2.792207,,,0,
HAS2CENT,,"Haisnes Mairie",,50.508362,2.802032,,,0,
HAS2CIDE,,"Cité Dejong",,50.516402,2.806129,,,0,
HAS2DOUC,,"Rue Salengro",,50.508784,2.806784,,,0,
HAS2LPOS,,"Haisnes Poste",,50.505540,2.808627,,,0,
HAS2MAPA,,"MAPAD Les Héliantines",,50.506091,2.803468,,,0,
HAS2PANI,,"Rue du Pré de Pâques",,50.511974,2.807182,,,0,
HAS2SELI,,"Saint-Elie",,50.494974,2.809477,,,0,
HEM1HERM,,"Rue Baraffles",,50.419530,2.561307,,,0,
HEM2HERM,,"Rue Baraffles",,50.419491,2.560684,,,0,
HEN1ABRI,,"Briand",,50.425531,2.955268,,,0,
HEN1ANPE,,"Prévert",,50.421367,2.957043,,,0,
HEN1BALO,,"Base de Loisirs",,50.411128,2.969207,,,0,
HEN1BLER,,"Willy Brandt",,50.423641,2.948532,,,0,
HEN1BORN,,"Borne des Loups",,50.416851,2.975230,,,0,
HEN1BTUH,,"P.A La Peupleraie",,50.404473,2.960331,,,0,
HEN1BUIS,,"Buisse",,50.439157,2.962735,,,0,
HEN1CCRI,,"Les Rivières",,50.408234,2.969537,,,0,
HEN1CCWA,,"Wakefield",,50.407167,2.972060,,,0,
HEN1CFON,,"Fontaine",,50.391224,2.964597,,,0,
HEN1CHAR,,"Hénin Centre Hospitalier",,50.429942,2.946142,,,0,
HEN1CHBI,,"Leterme",,50.407483,2.930419,,,0,
HEN1COJM,,"Hénin Collège Macé",,50.409182,2.937123,,,0,
HEN1COLI,,"Girondins",,50.418196,2.947061,,,0,
HEN1CPAY,,"Cimetière Paysager",,50.436104,2.945147,,,0,
HEN1DARA,,"Hénin Lycée Darchicourt - Quai A",,50.410831,2.959827,,,0,
HEN1DARB,,"Hénin Lycée Darchicourt - Quai B",,50.410847,2.959597,,,0,
HEN1DARC,,"Hénin Lycée Darchicourt - Quai C",,50.410862,2.959336,,,0,
HEN1DARD,,"Hénin Lycée Darchicourt - Quai D",,50.410879,2.959103,,,0,
HEN1DEBU,,"Debussy",,50.388041,2.971281,,,0,
HEN1DEGA,,"De Gaulle",,50.419661,2.939228,,,0,
HEN1DELA,,"Maison de Quartier Thorez",,50.430143,2.951246,,,0,
HEN1DELR,,"Delrue",,50.410615,2.926082,,,0,
HEN1DEPO,,"Déportés",,50.427335,2.944363,,,0,
HEN1EDF_,,"Sainte-Henriette",,50.418285,2.969501,,,0,
HEN1EGLI,,"Eglise Saint-Martin",,50.390635,2.969198,,,0,
HEN1EGRU,,"Gruyelle",,50.421576,2.955190,,,0,
HEN1EISE,,"ESAT",,50.425763,2.940808,,,0,
HEN1ETHO,,"Eugène Thomas",,50.393146,2.969357,,,0,
HEN1GAR2,,"Hénin Gare SNCF",,50.417780,2.953128,,,0,
HEN1GARE,,"Coron Ramon",,50.417259,2.950232,,,0,
HEN1GAUM,,"Hénin Cinémas",,50.406860,2.975485,,,0,
HEN1GDEL,,"Delory",,50.404339,2.940420,,,0,
HEN1GLUS,,"Gay Lussac",,50.403741,2.964772,,,0,
HEN1HBMA,,"Hénin-Beaumont Mairie - Quai A",,50.420329,2.945781,,,0,
HEN1HDAR,,"Robiaud",,50.417594,2.963274,,,0,
HEN1JMOU,,"Moulin",,50.423237,2.943250,,,0,
HEN1JVER,,"Verne",,50.419319,2.965371,,,0,
HEN1KENN,,"Kennedy",,50.425007,2.957622,,,0,
HEN1LFON,,"Capelle",,50.401101,2.938374,,,0,
HEN1LPER,,"La Perche",,50.416049,2.946747,,,0,
HEN1LYP1,,"Hénin Lycée Pasteur",,50.430831,2.948647,,,0,
HEN1LYP3,,"Hénin Lycée Pasteur",,50.430598,2.948755,,,0,
HEN1LYS1,,"Hénin Lycée Senez",,50.408140,2.959212,,,0,
HEN1MALA,,"Rimbaud",,50.420290,2.957978,,,0,
HEN1MELU,,"Mélusine",,50.415196,2.965491,,,0,
HEN1MICH,,"Michelet",,50.411361,2.944886,,,0,
HEN1PARC,,"Pommier Ch Noyelles",,50.402166,2.978411,,,0,
HEN1PCAR,,"Espace Lumière",,50.420412,2.948397,,,0,
HEN1PIET,,"Ecoparc",,50.410310,2.964214,,,0,
HEN1POLY,,"Hénin Polyclinique",,50.434069,2.950467,,,0,
HEN1PONC,,"Ponchelet",,50.427785,2.953077,,,0,
HEN1PREP,,"Place de la République",,50.421811,2.946294,,,0,
HEN1R2VI,,"Deux Villes",,50.422865,2.938995,,,0,
HEN1RDOU,,"Domagalla",,50.427383,2.963340,,,0,
HEN1SCRE,,"Scrève",,50.391323,2.960847,,,0,
HEN1SHEN,,"Saint-Henri",,50.408933,2.942896,,,0,
HEN1SQGP,,"Péri",,50.419589,2.943019,,,0,
HEN1STAD,,"Ballekens",,50.387723,2.969547,,,0,
HEN1STHE,,"Birembaut",,50.419716,2.931589,,,0,
HEN1TAUV,,"Tour d'Auvergne",,50.400605,2.965786,,,0,
HEN1TEPO,,"Pommier Bvd Thomas",,50.396117,2.973102,,,0,
HEN1TIL2,,"Tilloy",,50.414146,2.950956,,,0,
HEN2ABRI,,"Briand",,50.425612,2.955157,,,0,
HEN2ANPE,,"Prévert",,50.421176,2.957560,,,0,
HEN2BALO,,"Base de Loisirs",,50.411077,2.969184,,,0,
HEN2BLER,,"Willy Brandt",,50.423781,2.948723,,,0,
HEN2BORN,,"Borne des Loups",,50.416724,2.975382,,,0,
HEN2BTUH,,"P.A La Peupleraie",,50.404691,2.959701,,,0,
HEN2BUIS,,"Buisse",,50.439163,2.962495,,,0,
HEN2CCRI,,"Les Rivières",,50.408113,2.969699,,,0,
HEN2CCWA,,"Wakefield",,50.406960,2.972310,,,0,
HEN2CFON,,"Fontaine",,50.391105,2.965260,,,0,
HEN2CHAR,,"Hénin Centre Hospitalier",,50.429797,2.946133,,,0,
HEN2CHBI,,"Leterme",,50.407573,2.930364,,,0,
HEN2COJM,,"Hénin Collège Macé",,50.409303,2.936940,,,0,
HEN2COLI,,"Girondins",,50.418439,2.947008,,,0,
HEN2CPAY,,"Cimetière Paysager",,50.435761,2.945340,,,0,
HEN2DEBU,,"Debussy",,50.387996,2.971201,,,0,
HEN2DEGA,,"De Gaulle",,50.419553,2.939297,,,0,
HEN2DELA,,"Maison de Quartier Thorez",,50.430149,2.951347,,,0,
HEN2DELR,,"Delrue",,50.410471,2.926319,,,0,
HEN2DEPO,,"Déportés",,50.427469,2.944519,,,0,
HEN2EDF_,,"Sainte-Henriette",,50.418236,2.969391,,,0,
HEN2EGLI,,"Eglise Saint-Martin",,50.390196,2.969221,,,0,
HEN2EGRU,,"Gruyelle",,50.421525,2.955211,,,0,
HEN2EISE,,"ESAT",,50.425750,2.941148,,,0,
HEN2ESLU,,"Espace Lumière",,50.420523,2.949626,,,0,
HEN2ETHO,,"Eugène Thomas",,50.393647,2.970216,,,0,
HEN2GAR2,,"Hénin Gare SNCF",,50.417737,2.953115,,,0,
HEN2GARE,,"Coron Ramon",,50.417350,2.950021,,,0,
HEN2GAUM,,"Hénin Cinémas",,50.406557,2.975389,,,0,
HEN2GDEL,,"Delory",,50.404036,2.940024,,,0,
HEN2GLUS,,"Gay Lussac",,50.403571,2.964714,,,0,
HEN2HBMA,,"Hénin-Beaumont Mairie - Quai B",,50.420271,2.947547,,,0,
HEN2HDAR,,"Robiaud",,50.417781,2.963515,,,0,
HEN2JMOU,,"Moulin",,50.423212,2.942325,,,0,
HEN2JVER,,"Verne",,50.419350,2.964936,,,0,
HEN2KENN,,"Kennedy",,50.424988,2.957874,,,0,
HEN2LFON,,"Capelle",,50.401325,2.938292,,,0,
HEN2LPER,,"La Perche",,50.415941,2.946569,,,0,
HEN2LYP2,,"Hénin Lycée Pasteur",,50.430672,2.949048,,,0,
HEN2LYS1,,"Hénin Lycée Senez",,50.407932,2.959405,,,0,
HEN2MALA,,"Rimbaud",,50.420766,2.958093,,,0,
HEN2MELU,,"Mélusine",,50.415315,2.965071,,,0,
HEN2MICH,,"Michelet",,50.411233,2.944675,,,0,
HEN2PARC,,"Pommier Ch Noyelles",,50.402252,2.978334,,,0,
HEN2PIET,,"Ecoparc",,50.410337,2.964356,,,0,
HEN2PONC,,"Ponchelet",,50.427969,2.953135,,,0,
HEN2PREP,,"Place de la République",,50.421810,2.946408,,,0,
HEN2R2VI,,"Deux Villes",,50.422947,2.938975,,,0,
HEN2RDOU,,"Domagalla",,50.427249,2.963268,,,0,
HEN2SCRE,,"Scrève",,50.391357,2.960046,,,0,
HEN2SHEN,,"Saint-Henri",,50.408931,2.942270,,,0,
HEN2SQGP,,"Péri",,50.419553,2.943109,,,0,
HEN2STAD,,"Ballekens",,50.387727,2.969658,,,0,
HEN2STHE,,"Birembaut",,50.419621,2.931779,,,0,
HEN2TAUV,,"Tour d'Auvergne",,50.400551,2.965715,,,0,
HEN2TEPO,,"Pommier Bvd Thomas",,50.396094,2.973030,,,0,
HEN2TILL,,"Tilloy",,50.414156,2.950770,,,0,
HEN3SHEN,,"Saint-Henri",,50.408776,2.942533,,,0,
HER1BECL,,"Champs d'Argent",,50.445545,2.660454,,,0,
HER1CALV,,"Rue Emile Basly",,50.447271,2.651964,,,0,
HER1CDEA,,"Château d'Eau",,50.460833,2.671046,,,0,
HER1DHES,,"Dhesse",,50.458589,2.670571,,,0,
HER1GEND,,"Rue de la Gendarmerie",,50.439818,2.647492,,,0,
HER1HAYE,,"Hayette",,50.450925,2.638775,,,0,
HER1HCRO,,"Hersin Collège Rolland",,50.446476,2.644758,,,0,
HER1JJAU,,"Jean Jaurès",,50.444964,2.646744,,,0,
HER1LAME,,"Lamendin",,50.444401,2.651862,,,0,
HER1LOIS,,"Place des Oiseaux",,50.438401,2.651172,,,0,
HER1LPIE,,"Longue Pierre",,50.449070,2.642067,,,0,
HER1MAIR,,"Hersin-Coupigny Mairie",,50.448718,2.649816,,,0,
HER1MREM,,"Marcel Rémi",,50.456749,2.668327,,,0,
HER1PDAN,,"Parc des Anglais",,50.441562,2.653416,,,0,
HER1PISC,,"Hersin Piscine",,50.448121,2.646052,,,0,
HER1SALE,,"Place Salengro",,50.440944,2.643757,,,0,
HER1TIRT,,"Tirtaine",,50.443243,2.644793,,,0,
HER2BECL,,"Champs d'Argent",,50.445689,2.660385,,,0,
HER2CALV,,"Rue Emile Basly",,50.447343,2.652161,,,0,
HER2CDEA,,"Château d'Eau",,50.460985,2.671045,,,0,
HER2DHES,,"Dhesse",,50.458469,2.670504,,,0,
HER2GEND,,"Rue de la Gendarmerie",,50.439810,2.647450,,,0,
HER2HAYE,,"Hayette",,50.451135,2.638594,,,0,
HER2JJAU,,"Jean Jaurès",,50.445066,2.646607,,,0,
HER2LAME,,"Lamendin",,50.444109,2.651883,,,0,
HER2LOIS,,"Place des Oiseaux",,50.438373,2.651375,,,0,
HER2LPIE,,"Longue Pierre",,50.448992,2.642424,,,0,
HER2MAIR,,"Hersin-Coupigny Mairie",,50.448821,2.649757,,,0,
HER2MREM,,"Marcel Rémi",,50.456526,2.667763,,,0,
HER2PDAN,,"Parc des Anglais",,50.441634,2.653446,,,0,
HER2PISC,,"Hersin Piscine",,50.448179,2.646181,,,0,
HER2SALE,,"Place Salengro",,50.440868,2.643600,,,0,
HER2TIRT,,"Tirtaine",,50.443440,2.644949,,,0,
HES1BH22,,"08 mai 1945",,50.502392,2.589414,,,0,
HES1RNAT,,"4 Septembre 1944",,50.502003,2.588641,,,0,
HES2BH22,,"08 mai 1945",,50.502489,2.589346,,,0,
